"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
8	0.625699334582337	28	28	"Churn"	"Yes"	0.9
9	0.622008228565606	27	28	"Churn"	"Yes"	0.9
10	0.581897491821156	28	28	"Churn"	"Yes"	0.9
11	0.658326086697559	28	28	"Churn"	"Yes"	0.9
12	0.602435593071309	28	28	"Churn"	"Yes"	0.9
13	0.599289359777763	28	28	"Churn"	"Yes"	0.9
14	0.607124264667604	28	28	"Churn"	"Yes"	0.9
15	0.615596458202608	28	28	"Churn"	"Yes"	0.9
16	0.585610619663038	28	28	"Churn"	"Yes"	0.9
17	0.578597803673332	28	28	"Churn"	"Yes"	0.9
18	0.633392518939394	28	28	"Churn"	"Yes"	0.9
19	0.672246902034136	26	28	"Churn"	"Yes"	0.9
20	0.602132685197864	28	28	"Churn"	"Yes"	0.9
21	0.613053646091702	28	28	"Churn"	"Yes"	0.9
22	0.56679777122255	28	28	"Churn"	"Yes"	0.9
23	0.607289666715896	28	28	"Churn"	"Yes"	0.9
24	0.615446500402253	28	28	"Churn"	"Yes"	0.9
25	0.610087316997629	28	28	"Churn"	"Yes"	0.9
26	0.633870946278627	28	28	"Churn"	"Yes"	0.9
27	0.598118639102246	28	28	"Churn"	"Yes"	0.9
28	0.6159182899064	28	28	"Churn"	"Yes"	0.9
29	0.5661278430038	28	28	"Churn"	"Yes"	0.9
30	0.612204669949649	28	28	"Churn"	"Yes"	0.9
1	0.60772013546798	29	29	"Churn"	"Yes"	0.9
2	0.609572712268476	29	29	"Churn"	"Yes"	0.9
3	0.616489651416122	29	29	"Churn"	"Yes"	0.9
4	0.568000305705224	29	29	"Churn"	"Yes"	0.9
5	0.657896706586826	29	29	"Churn"	"Yes"	0.9
6	0.63147164863979	29	29	"Churn"	"Yes"	0.9
7	0.580245622596349	29	29	"Churn"	"Yes"	0.9
8	0.620968441399135	29	29	"Churn"	"Yes"	0.9
9	0.607052072719472	29	29	"Churn"	"Yes"	0.9
10	0.632423941798942	29	29	"Churn"	"Yes"	0.9
11	0.551683422960019	29	29	"Churn"	"Yes"	0.9
12	0.633364142589803	29	29	"Churn"	"Yes"	0.9
13	0.609391520559564	29	29	"Churn"	"Yes"	0.9
14	0.601235375615764	29	29	"Churn"	"Yes"	0.9
15	0.621381809679682	29	29	"Churn"	"Yes"	0.9
16	0.620098328416912	29	29	"Churn"	"Yes"	0.9
17	0.527788573649436	29	29	"Churn"	"Yes"	0.9
18	0.605634322847438	29	29	"Churn"	"Yes"	0.9
19	0.575867269984917	29	29	"Churn"	"Yes"	0.9
20	0.601389939381981	27	29	"Churn"	"Yes"	0.9
21	0.620304441097266	29	29	"Churn"	"Yes"	0.9
22	0.561911733946873	29	29	"Churn"	"Yes"	0.9
23	0.577468862304928	29	29	"Churn"	"Yes"	0.9
24	0.594654744294167	28	29	"Churn"	"Yes"	0.9
25	0.589122171945701	29	29	"Churn"	"Yes"	0.9
26	0.612026515151515	28	29	"Churn"	"Yes"	0.9
27	0.556469027809749	29	29	"Churn"	"Yes"	0.9
28	0.600633115834356	29	29	"Churn"	"Yes"	0.9
29	0.630433650892811	29	29	"Churn"	"Yes"	0.9
30	0.63599853291766	29	29	"Churn"	"Yes"	0.9
1	0.645696851225697	30	30	"Churn"	"Yes"	0.9
2	0.562033131609512	30	30	"Churn"	"Yes"	0.9
3	0.598455255681818	29	30	"Churn"	"Yes"	0.9
4	0.575479723981473	30	30	"Churn"	"Yes"	0.9
5	0.606202491554054	28	30	"Churn"	"Yes"	0.9
6	0.642781922381971	29	30	"Churn"	"Yes"	0.9
7	0.604001822279768	30	30	"Churn"	"Yes"	0.9
8	0.624976619125555	30	30	"Churn"	"Yes"	0.9
9	0.620389974615069	29	30	"Churn"	"Yes"	0.9
10	0.523407186948854	30	30	"Churn"	"Yes"	0.9
11	0.606634795529427	30	30	"Churn"	"Yes"	0.9
12	0.606155358898722	30	30	"Churn"	"Yes"	0.9
13	0.662764816304639	30	30	"Churn"	"Yes"	0.9
14	0.620000672743786	30	30	"Churn"	"Yes"	0.9
15	0.618940480973426	30	30	"Churn"	"Yes"	0.9
16	0.574275883565914	30	30	"Churn"	"Yes"	0.9
17	0.617918719211823	30	30	"Churn"	"Yes"	0.9
18	0.620842572062084	30	30	"Churn"	"Yes"	0.9
19	0.607402652973898	29	30	"Churn"	"Yes"	0.9
20	0.572704139851203	30	30	"Churn"	"Yes"	0.9
21	0.6458421386306	30	30	"Churn"	"Yes"	0.9
22	0.566860279975034	30	30	"Churn"	"Yes"	0.9
23	0.594056032889874	30	30	"Churn"	"Yes"	0.9
24	0.595839001165954	30	30	"Churn"	"Yes"	0.9
25	0.576018987630654	30	30	"Churn"	"Yes"	0.9
26	0.604723981900453	30	30	"Churn"	"Yes"	0.9
27	0.622727074521432	30	30	"Churn"	"Yes"	0.9
28	0.537035201407561	30	30	"Churn"	"Yes"	0.9
29	0.603037463693201	30	30	"Churn"	"Yes"	0.9
30	0.52494875420654	30	30	"Churn"	"Yes"	0.9
1	0.687836753410524	1	1	"Churn"	"No"	0.1
2	0.678275808214899	1	1	"Churn"	"No"	0.1
3	0.5	0	1	"Churn"	"No"	0.1
4	0.684592659654306	1	1	"Churn"	"No"	0.1
5	0.678391598331175	1	1	"Churn"	"No"	0.1
6	0.708235722838253	1	1	"Churn"	"No"	0.1
7	0.667363000388651	1	1	"Churn"	"No"	0.1
8	0.681975755461562	1	1	"Churn"	"No"	0.1
9	0.672501897293195	1	1	"Churn"	"No"	0.1
10	0.607636840380203	1	1	"Churn"	"No"	0.1
11	0.673921492421298	1	1	"Churn"	"No"	0.1
12	0.683567447045708	1	1	"Churn"	"No"	0.1
13	0.5	0	1	"Churn"	"No"	0.1
14	0.651233968130587	1	1	"Churn"	"No"	0.1
15	0.675093126174027	1	1	"Churn"	"No"	0.1
16	0.671459217673102	1	1	"Churn"	"No"	0.1
17	0.632059533386967	1	1	"Churn"	"No"	0.1
18	0.656533844538774	1	1	"Churn"	"No"	0.1
19	0.67459021042482	1	1	"Churn"	"No"	0.1
20	0.687789577802072	1	1	"Churn"	"No"	0.1
21	0.667205459770115	1	1	"Churn"	"No"	0.1
22	0.658320042530569	1	1	"Churn"	"No"	0.1
23	0.677314244663383	1	1	"Churn"	"No"	0.1
24	0.651613280336685	1	1	"Churn"	"No"	0.1
25	0.703519877235889	1	1	"Churn"	"No"	0.1
26	0.676167971249938	1	1	"Churn"	"No"	0.1
27	0.670613154960981	1	1	"Churn"	"No"	0.1
28	0.666125141534978	1	1	"Churn"	"No"	0.1
29	0.645822440656698	1	1	"Churn"	"No"	0.1
30	0.662028838856565	1	1	"Churn"	"No"	0.1
1	0.677689291101056	2	2	"Churn"	"No"	0.1
2	0.68630253530713	2	2	"Churn"	"No"	0.1
3	0.6681512942662	2	2	"Churn"	"No"	0.1
4	0.669068113772455	2	2	"Churn"	"No"	0.1
5	0.682835162508381	2	2	"Churn"	"No"	0.1
6	0.66065637315072	2	2	"Churn"	"No"	0.1
7	0.661394860559587	2	2	"Churn"	"No"	0.1
8	0.71494983277592	2	2	"Churn"	"No"	0.1
9	0.718240257131378	2	2	"Churn"	"No"	0.1
10	0.695433706216761	2	2	"Churn"	"No"	0.1
11	0.685657988242135	2	2	"Churn"	"No"	0.1
12	0.661469572723349	2	2	"Churn"	"No"	0.1
13	0.649654725938714	2	2	"Churn"	"No"	0.1
14	0.697260679404124	2	2	"Churn"	"No"	0.1
15	0.706955570455588	2	2	"Churn"	"No"	0.1
16	0.888298403193613	2	2	"Churn"	"No"	0.1
17	0.640609858517992	2	2	"Churn"	"No"	0.1
18	0.88622520693425	2	2	"Churn"	"No"	0.1
19	0.682101595452045	2	2	"Churn"	"No"	0.1
20	0.671226847606822	2	2	"Churn"	"No"	0.1
21	0.674765008656047	2	2	"Churn"	"No"	0.1
22	0.644844645550528	2	2	"Churn"	"No"	0.1
23	0.670856711264566	2	2	"Churn"	"No"	0.1
24	0.695586859948562	2	2	"Churn"	"No"	0.1
25	0.637084592145015	2	2	"Churn"	"No"	0.1
26	0.69378118762475	2	2	"Churn"	"No"	0.1
27	0.666378027504105	2	2	"Churn"	"No"	0.1
28	0.697988874625588	2	2	"Churn"	"No"	0.1
29	0.695641297485318	2	2	"Churn"	"No"	0.1
30	0.863950759603113	2	2	"Churn"	"No"	0.1
1	0.668878187361419	3	3	"Churn"	"No"	0.1
2	0.67029126971732	3	3	"Churn"	"No"	0.1
3	0.863972254174074	3	3	"Churn"	"No"	0.1
4	0.671781437125748	2	3	"Churn"	"No"	0.1
5	0.664595170454545	2	3	"Churn"	"No"	0.1
6	0.869941786944578	3	3	"Churn"	"No"	0.1
7	0.645432163896949	2	3	"Churn"	"No"	0.1
8	0.641575912876361	2	3	"Churn"	"No"	0.1
9	0.867171419206817	3	3	"Churn"	"No"	0.1
10	0.867760000929508	3	3	"Churn"	"No"	0.1
11	0.700477682347195	2	3	"Churn"	"No"	0.1
12	0.87199066077406	3	3	"Churn"	"No"	0.1
13	0.874937240403487	3	3	"Churn"	"No"	0.1
14	0.884938837920489	3	3	"Churn"	"No"	0.1
15	0.642674291938998	2	3	"Churn"	"No"	0.1
16	0.695200155460552	2	3	"Churn"	"No"	0.1
17	0.849813993782806	3	3	"Churn"	"No"	0.1
18	0.869572441293753	3	3	"Churn"	"No"	0.1
19	0.828043912175649	3	3	"Churn"	"No"	0.1
20	0.692073883563245	2	3	"Churn"	"No"	0.1
21	0.661304450757576	2	3	"Churn"	"No"	0.1
22	0.866376811594203	3	3	"Churn"	"No"	0.1
23	0.672357090025359	3	3	"Churn"	"No"	0.1
24	0.858932703194998	3	3	"Churn"	"No"	0.1
25	0.87644813956658	3	3	"Churn"	"No"	0.1
26	0.903314238952537	3	3	"Churn"	"No"	0.1
27	0.66422645192777	2	3	"Churn"	"No"	0.1
28	0.673465568862275	2	3	"Churn"	"No"	0.1
29	0.903206087824351	3	3	"Churn"	"No"	0.1
30	0.680183906392366	2	3	"Churn"	"No"	0.1
1	0.897640659645233	4	4	"Churn"	"No"	0.1
2	0.863372127651971	4	4	"Churn"	"No"	0.1
3	0.884933278867102	4	4	"Churn"	"No"	0.1
4	0.880299991373361	4	4	"Churn"	"No"	0.1
5	0.868716989566056	4	4	"Churn"	"No"	0.1
6	0.8762622820821	4	4	"Churn"	"No"	0.1
7	0.890657748049052	4	4	"Churn"	"No"	0.1
8	0.92407848890519	4	4	"Churn"	"No"	0.1
9	0.910801963993453	4	4	"Churn"	"No"	0.1
10	0.916767229820327	4	4	"Churn"	"No"	0.1
11	0.8818713045085	4	4	"Churn"	"No"	0.1
12	0.913888239420154	4	4	"Churn"	"No"	0.1
13	0.919357446415373	4	4	"Churn"	"No"	0.1
14	0.908477579392122	4	4	"Churn"	"No"	0.1
15	0.872179612673002	4	4	"Churn"	"No"	0.1
16	0.913987258221891	4	4	"Churn"	"No"	0.1
17	0.916551456812456	4	4	"Churn"	"No"	0.1
18	0.917683383233533	4	4	"Churn"	"No"	0.1
19	0.902064896755162	4	4	"Churn"	"No"	0.1
20	0.899777122254998	4	4	"Churn"	"No"	0.1
21	0.912456337325349	4	4	"Churn"	"No"	0.1
22	0.912123137005799	4	4	"Churn"	"No"	0.1
23	0.892153097005216	4	4	"Churn"	"No"	0.1
24	0.906154360836111	4	4	"Churn"	"No"	0.1
25	0.886722979068928	4	4	"Churn"	"No"	0.1
26	0.893962109854164	4	4	"Churn"	"No"	0.1
27	0.87843080984905	4	4	"Churn"	"No"	0.1
28	0.883306984201733	4	4	"Churn"	"No"	0.1
29	0.903171048399586	4	4	"Churn"	"No"	0.1
30	0.900890223628466	4	4	"Churn"	"No"	0.1
1	0.892747255452173	5	5	"Churn"	"No"	0.1
2	0.926552036199095	5	5	"Churn"	"No"	0.1
3	0.879640900791236	5	5	"Churn"	"No"	0.1
4	0.902436358336572	5	5	"Churn"	"No"	0.1
5	0.922189295977011	5	5	"Churn"	"No"	0.1
6	0.939978660144823	5	5	"Churn"	"No"	0.1
7	0.871987275449102	5	5	"Churn"	"No"	0.1
8	0.892078343313373	5	5	"Churn"	"No"	0.1
9	0.891741516966068	5	5	"Churn"	"No"	0.1
10	0.909778225806452	5	5	"Churn"	"No"	0.1
11	0.915838968723584	5	5	"Churn"	"No"	0.1
12	0.868759571209801	5	5	"Churn"	"No"	0.1
13	0.885356668143553	5	5	"Churn"	"No"	0.1
14	0.893552723871873	5	5	"Churn"	"No"	0.1
15	0.856203788894924	5	5	"Churn"	"No"	0.1
16	0.861299917506129	5	5	"Churn"	"No"	0.1
17	0.88294078407225	5	5	"Churn"	"No"	0.1
18	0.908274588788184	5	5	"Churn"	"No"	0.1
19	0.903949006021057	5	5	"Churn"	"No"	0.1
20	0.946741925297726	5	5	"Churn"	"No"	0.1
21	0.87498102706805	5	5	"Churn"	"No"	0.1
22	0.939327485380117	5	5	"Churn"	"No"	0.1
23	0.854465892649187	5	5	"Churn"	"No"	0.1
24	0.925359634232471	5	5	"Churn"	"No"	0.1
25	0.852042676830057	5	5	"Churn"	"No"	0.1
26	0.910498489425982	5	5	"Churn"	"No"	0.1
27	0.899529311082584	5	5	"Churn"	"No"	0.1
28	0.917042896113024	5	5	"Churn"	"No"	0.1
29	0.868753542929403	5	5	"Churn"	"No"	0.1
30	0.903802810147221	5	5	"Churn"	"No"	0.1
1	0.902226796407186	6	6	"Churn"	"No"	0.1
2	0.908185177438472	6	6	"Churn"	"No"	0.1
3	0.877370259481038	6	6	"Churn"	"No"	0.1
4	0.890682742054693	6	6	"Churn"	"No"	0.1
5	0.911912914270948	6	6	"Churn"	"No"	0.1
6	0.926160179640719	6	6	"Churn"	"No"	0.1
7	0.905296624057686	6	6	"Churn"	"No"	0.1
8	0.904920838682071	6	6	"Churn"	"No"	0.1
9	0.89809104767184	6	6	"Churn"	"No"	0.1
10	0.940911176663389	6	6	"Churn"	"No"	0.1
11	0.913481935227724	6	6	"Churn"	"No"	0.1
12	0.88846738368015	6	6	"Churn"	"No"	0.1
13	0.888904532046125	6	6	"Churn"	"No"	0.1
14	0.913502164222495	6	6	"Churn"	"No"	0.1
15	0.871329202712181	6	6	"Churn"	"No"	0.1
16	0.887587767923134	6	6	"Churn"	"No"	0.1
17	0.880768431263858	6	6	"Churn"	"No"	0.1
18	0.917878944518289	6	6	"Churn"	"No"	0.1
19	0.931003506511207	6	6	"Churn"	"No"	0.1
20	0.876133720930233	6	6	"Churn"	"No"	0.1
21	0.909503428763248	6	6	"Churn"	"No"	0.1
22	0.926688010828258	6	6	"Churn"	"No"	0.1
23	0.916910261160745	6	6	"Churn"	"No"	0.1
24	0.871946022727273	6	6	"Churn"	"No"	0.1
25	0.89523044251851	6	6	"Churn"	"No"	0.1
26	0.907659008834151	6	6	"Churn"	"No"	0.1
27	0.926138639446993	6	6	"Churn"	"No"	0.1
28	0.914938446969697	6	6	"Churn"	"No"	0.1
29	0.895987274220033	6	6	"Churn"	"No"	0.1
30	0.91747127238082	6	6	"Churn"	"No"	0.1
1	0.929918892859169	7	7	"Churn"	"No"	0.1
2	0.88831961355971	7	7	"Churn"	"No"	0.1
3	0.837990657463571	7	7	"Churn"	"No"	0.1
4	0.908997980348669	7	7	"Churn"	"No"	0.1
5	0.900093562874251	7	7	"Churn"	"No"	0.1
6	0.912437582505883	7	7	"Churn"	"No"	0.1
7	0.946609856445922	7	7	"Churn"	"No"	0.1
8	0.937462574850299	7	7	"Churn"	"No"	0.1
9	0.901660679889635	7	7	"Churn"	"No"	0.1
10	0.901027497085115	7	7	"Churn"	"No"	0.1
11	0.932854636504119	7	7	"Churn"	"No"	0.1
12	0.879117398648649	7	7	"Churn"	"No"	0.1
13	0.933288113451659	7	7	"Churn"	"No"	0.1
14	0.890926923713809	7	7	"Churn"	"No"	0.1
15	0.923566043920026	7	7	"Churn"	"No"	0.1
16	0.899746268478921	7	7	"Churn"	"No"	0.1
17	0.900830480761313	7	7	"Churn"	"No"	0.1
18	0.92116119073283	7	7	"Churn"	"No"	0.1
19	0.926696706179557	7	7	"Churn"	"No"	0.1
20	0.890749289772727	7	7	"Churn"	"No"	0.1
21	0.905810754795192	7	7	"Churn"	"No"	0.1
22	0.895296906187625	7	7	"Churn"	"No"	0.1
23	0.921008918617614	7	7	"Churn"	"No"	0.1
24	0.909144151179135	7	7	"Churn"	"No"	0.1
25	0.902797184185663	7	7	"Churn"	"No"	0.1
26	0.893939393939394	7	7	"Churn"	"No"	0.1
27	0.902703556160124	7	7	"Churn"	"No"	0.1
28	0.928020233348102	7	7	"Churn"	"No"	0.1
29	0.903888909824019	7	7	"Churn"	"No"	0.1
30	0.864535984848485	7	7	"Churn"	"No"	0.1
1	0.908770161290323	8	8	"Churn"	"No"	0.1
2	0.928835227272727	8	8	"Churn"	"No"	0.1
3	0.913786737557229	8	8	"Churn"	"No"	0.1
4	0.93566767879062	8	8	"Churn"	"No"	0.1
5	0.913951980111065	8	8	"Churn"	"No"	0.1
6	0.908944425337868	8	8	"Churn"	"No"	0.1
7	0.931106512572232	8	8	"Churn"	"No"	0.1
8	0.910188290562862	8	8	"Churn"	"No"	0.1
9	0.905604143890885	8	8	"Churn"	"No"	0.1
10	0.902289115526226	8	8	"Churn"	"No"	0.1
11	0.929039902998236	8	8	"Churn"	"No"	0.1
12	0.914157591287636	8	8	"Churn"	"No"	0.1
13	0.891398937515811	8	8	"Churn"	"No"	0.1
14	0.925762683597984	8	8	"Churn"	"No"	0.1
15	0.907049159375835	8	8	"Churn"	"No"	0.1
16	0.916884532940141	8	8	"Churn"	"No"	0.1
17	0.924243344345122	8	8	"Churn"	"No"	0.1
18	0.925297681737644	8	8	"Churn"	"No"	0.1
19	0.933587441049163	8	8	"Churn"	"No"	0.1
20	0.920781917994559	8	8	"Churn"	"No"	0.1
21	0.933297821969697	8	8	"Churn"	"No"	0.1
22	0.933328108672936	8	8	"Churn"	"No"	0.1
23	0.880183546378237	8	8	"Churn"	"No"	0.1
24	0.931079027355623	8	8	"Churn"	"No"	0.1
25	0.896011769330649	8	8	"Churn"	"No"	0.1
26	0.892892190424027	8	8	"Churn"	"No"	0.1
27	0.925603933196703	8	8	"Churn"	"No"	0.1
28	0.92740406656176	8	8	"Churn"	"No"	0.1
29	0.914487712485259	8	8	"Churn"	"No"	0.1
30	0.922580367252498	8	8	"Churn"	"No"	0.1
1	0.904014670408113	9	9	"Churn"	"No"	0.1
2	0.907406684366703	9	9	"Churn"	"No"	0.1
3	0.933553695848778	9	9	"Churn"	"No"	0.1
4	0.866732091543514	9	9	"Churn"	"No"	0.1
5	0.923815741492278	9	9	"Churn"	"No"	0.1
6	0.92137970202874	9	9	"Churn"	"No"	0.1
7	0.931008307423241	9	9	"Churn"	"No"	0.1
8	0.862564102564103	9	9	"Churn"	"No"	0.1
9	0.91018678367621	9	9	"Churn"	"No"	0.1
10	0.883244833151127	9	9	"Churn"	"No"	0.1
11	0.902115043706828	9	9	"Churn"	"No"	0.1
12	0.904513819580289	9	9	"Churn"	"No"	0.1
13	0.916968134236453	9	9	"Churn"	"No"	0.1
14	0.872304673403104	9	9	"Churn"	"No"	0.1
15	0.913142612629134	9	9	"Churn"	"No"	0.1
16	0.919410429238569	9	9	"Churn"	"No"	0.1
17	0.891682253916297	9	9	"Churn"	"No"	0.1
18	0.926461167426612	9	9	"Churn"	"No"	0.1
19	0.89578015994555	9	9	"Churn"	"No"	0.1
20	0.940658987218126	9	9	"Churn"	"No"	0.1
21	0.874259949730187	9	9	"Churn"	"No"	0.1
22	0.911811412640717	9	9	"Churn"	"No"	0.1
23	0.894383386818987	9	9	"Churn"	"No"	0.1
24	0.88884653412272	9	9	"Churn"	"No"	0.1
25	0.919032031797989	9	9	"Churn"	"No"	0.1
26	0.921401515151515	9	9	"Churn"	"No"	0.1
27	0.876871890949028	9	9	"Churn"	"No"	0.1
28	0.922434134115777	9	9	"Churn"	"No"	0.1
29	0.896787250189729	9	9	"Churn"	"No"	0.1
30	0.939690157744292	9	9	"Churn"	"No"	0.1
1	0.895244526497082	10	10	"Churn"	"No"	0.1
2	0.932738176366362	10	10	"Churn"	"No"	0.1
3	0.898716164938022	10	10	"Churn"	"No"	0.1
4	0.908764277104976	10	10	"Churn"	"No"	0.1
5	0.885788598702204	10	10	"Churn"	"No"	0.1
6	0.913647248685512	10	10	"Churn"	"No"	0.1
7	0.925299990283715	10	10	"Churn"	"No"	0.1
8	0.887126352466532	10	10	"Churn"	"No"	0.1
9	0.912451926987115	10	10	"Churn"	"No"	0.1
10	0.946888126184841	10	10	"Churn"	"No"	0.1
11	0.909020935960591	10	10	"Churn"	"No"	0.1
12	0.904268783182281	10	10	"Churn"	"No"	0.1
13	0.870068206654859	10	10	"Churn"	"No"	0.1
14	0.889958674052581	10	10	"Churn"	"No"	0.1
15	0.894948121812077	10	10	"Churn"	"No"	0.1
16	0.901766611651079	10	10	"Churn"	"No"	0.1
17	0.885594482232837	10	10	"Churn"	"No"	0.1
18	0.888813824971964	10	10	"Churn"	"No"	0.1
19	0.886635925727696	10	10	"Churn"	"No"	0.1
20	0.919190284371553	10	10	"Churn"	"No"	0.1
21	0.931771595900439	10	10	"Churn"	"No"	0.1
22	0.866403789923527	10	10	"Churn"	"No"	0.1
23	0.905303167420815	10	10	"Churn"	"No"	0.1
24	0.916640351729499	10	10	"Churn"	"No"	0.1
25	0.894560967878276	10	10	"Churn"	"No"	0.1
26	0.897398399014778	10	10	"Churn"	"No"	0.1
27	0.880032733224223	10	10	"Churn"	"No"	0.1
28	0.885665955900747	10	10	"Churn"	"No"	0.1
29	0.892548828238465	10	10	"Churn"	"No"	0.1
30	0.917880523731588	10	10	"Churn"	"No"	0.1
1	0.905043740573152	11	11	"Churn"	"No"	0.1
2	0.85828558495241	11	11	"Churn"	"No"	0.1
3	0.934162924151697	11	11	"Churn"	"No"	0.1
4	0.898673355629877	11	11	"Churn"	"No"	0.1
5	0.900060051736881	11	11	"Churn"	"No"	0.1
6	0.907449167977994	11	11	"Churn"	"No"	0.1
7	0.8672901272578	11	11	"Churn"	"No"	0.1
8	0.883374428488235	11	11	"Churn"	"No"	0.1
9	0.886024615733651	11	11	"Churn"	"No"	0.1
10	0.916639158872792	11	11	"Churn"	"No"	0.1
11	0.877997170670887	11	11	"Churn"	"No"	0.1
12	0.860731477895203	11	11	"Churn"	"No"	0.1
13	0.875236834434512	11	11	"Churn"	"No"	0.1
14	0.896821001329198	11	11	"Churn"	"No"	0.1
15	0.872896684372094	11	11	"Churn"	"No"	0.1
16	0.925993987862288	11	11	"Churn"	"No"	0.1
17	0.908460850267815	11	11	"Churn"	"No"	0.1
18	0.836911928651059	11	11	"Churn"	"No"	0.1
19	0.902203738638312	11	11	"Churn"	"No"	0.1
20	0.899473930324994	11	11	"Churn"	"No"	0.1
21	0.891184217003889	11	11	"Churn"	"No"	0.1
22	0.917972850678733	11	11	"Churn"	"No"	0.1
23	0.891467235279403	11	11	"Churn"	"No"	0.1
24	0.868740761271249	11	11	"Churn"	"No"	0.1
25	0.889695022891744	11	11	"Churn"	"No"	0.1
26	0.878123228535298	11	11	"Churn"	"No"	0.1
27	0.919239863076543	11	11	"Churn"	"No"	0.1
28	0.889522116490641	11	11	"Churn"	"No"	0.1
29	0.892458521870287	11	11	"Churn"	"No"	0.1
30	0.930604914211472	11	11	"Churn"	"No"	0.1
1	0.858893111129641	12	12	"Churn"	"No"	0.1
2	0.887149898248462	12	12	"Churn"	"No"	0.1
3	0.884367517600391	12	12	"Churn"	"No"	0.1
4	0.895871826345371	12	12	"Churn"	"No"	0.1
5	0.890481809242871	12	12	"Churn"	"No"	0.1
6	0.906470927291762	12	12	"Churn"	"No"	0.1
7	0.87968882079459	12	12	"Churn"	"No"	0.1
8	0.898413273001508	12	12	"Churn"	"No"	0.1
9	0.909808276829553	12	12	"Churn"	"No"	0.1
10	0.89157280772325	12	12	"Churn"	"No"	0.1
11	0.92631952968538	12	12	"Churn"	"No"	0.1
12	0.898464827050136	12	12	"Churn"	"No"	0.1
13	0.875006153694678	12	12	"Churn"	"No"	0.1
14	0.868662035366294	12	12	"Churn"	"No"	0.1
15	0.93785545243907	12	12	"Churn"	"No"	0.1
16	0.870883861236802	12	12	"Churn"	"No"	0.1
17	0.895659881410844	12	12	"Churn"	"No"	0.1
18	0.840048734294161	12	12	"Churn"	"No"	0.1
19	0.889656455254516	12	12	"Churn"	"No"	0.1
20	0.841819278294688	12	12	"Churn"	"No"	0.1
21	0.900392107260309	12	12	"Churn"	"No"	0.1
22	0.912369791666667	12	12	"Churn"	"No"	0.1
23	0.89909605307493	12	12	"Churn"	"No"	0.1
24	0.87880756898562	12	12	"Churn"	"No"	0.1
25	0.873864685960591	12	12	"Churn"	"No"	0.1
26	0.892694424395525	12	12	"Churn"	"No"	0.1
27	0.876398577570719	12	12	"Churn"	"No"	0.1
28	0.897080256509911	12	12	"Churn"	"No"	0.1
29	0.911257918552036	12	12	"Churn"	"No"	0.1
30	0.858477109863526	12	12	"Churn"	"No"	0.1
1	0.901772525849335	13	13	"Churn"	"No"	0.1
2	0.888155621999595	13	13	"Churn"	"No"	0.1
3	0.87094471520701	13	13	"Churn"	"No"	0.1
4	0.877087022514546	13	13	"Churn"	"No"	0.1
5	0.905356175847979	13	13	"Churn"	"No"	0.1
6	0.852186977922791	13	13	"Churn"	"No"	0.1
7	0.860728542914172	13	13	"Churn"	"No"	0.1
8	0.894415794334975	13	13	"Churn"	"No"	0.1
9	0.901001046923339	13	13	"Churn"	"No"	0.1
10	0.888499256701674	13	13	"Churn"	"No"	0.1
11	0.85967759921692	13	13	"Churn"	"No"	0.1
12	0.905982905982906	13	13	"Churn"	"No"	0.1
13	0.876162895927602	13	13	"Churn"	"No"	0.1
14	0.870228293413174	13	13	"Churn"	"No"	0.1
15	0.840088175281772	13	13	"Churn"	"No"	0.1
16	0.900867928474328	13	13	"Churn"	"No"	0.1
17	0.931499686258105	13	13	"Churn"	"No"	0.1
18	0.840635783749869	13	13	"Churn"	"No"	0.1
19	0.903651903651904	13	13	"Churn"	"No"	0.1
20	0.876581174494476	13	13	"Churn"	"No"	0.1
21	0.895780066287879	13	13	"Churn"	"No"	0.1
22	0.904860756621859	13	13	"Churn"	"No"	0.1
23	0.862588370916705	13	13	"Churn"	"No"	0.1
24	0.90285374833845	13	13	"Churn"	"No"	0.1
25	0.866523466371027	13	13	"Churn"	"No"	0.1
26	0.931083807078672	13	13	"Churn"	"No"	0.1
27	0.893106812833611	13	13	"Churn"	"No"	0.1
28	0.905032733224223	13	13	"Churn"	"No"	0.1
29	0.876934256137801	13	13	"Churn"	"No"	0.1
30	0.882426988922457	13	13	"Churn"	"No"	0.1
1	0.889753275570583	14	14	"Churn"	"No"	0.1
2	0.863241380228086	14	14	"Churn"	"No"	0.1
3	0.886687326081457	14	14	"Churn"	"No"	0.1
4	0.873759721104854	14	14	"Churn"	"No"	0.1
5	0.912279351395731	14	14	"Churn"	"No"	0.1
6	0.865087495681799	14	14	"Churn"	"No"	0.1
7	0.871233978656084	14	14	"Churn"	"No"	0.1
8	0.90307639327326	14	14	"Churn"	"No"	0.1
9	0.8454977545356	14	14	"Churn"	"No"	0.1
10	0.93041673174033	14	14	"Churn"	"No"	0.1
11	0.843330316742081	14	14	"Churn"	"No"	0.1
12	0.887122554425267	14	14	"Churn"	"No"	0.1
13	0.905711472181192	14	14	"Churn"	"No"	0.1
14	0.903695188630922	14	14	"Churn"	"No"	0.1
15	0.885996652390095	14	14	"Churn"	"No"	0.1
16	0.907745067416315	14	14	"Churn"	"No"	0.1
17	0.911001603372689	14	14	"Churn"	"No"	0.1
18	0.906555227794166	14	14	"Churn"	"No"	0.1
19	0.899159663865546	14	14	"Churn"	"No"	0.1
