"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
14	0.875161904761905	5	5	"Heart"	"No"	0.4
15	0.852566532716658	5	5	"Heart"	"No"	0.4
16	0.832304761904762	5	5	"Heart"	"No"	0.4
17	0.853680911245318	5	5	"Heart"	"No"	0.4
18	0.836386827458256	5	5	"Heart"	"No"	0.4
19	0.903062810945274	5	5	"Heart"	"No"	0.4
20	0.88146797355824	5	5	"Heart"	"No"	0.4
21	0.864366471734893	5	5	"Heart"	"No"	0.4
22	0.862209885110648	5	5	"Heart"	"No"	0.4
23	0.823199289405685	5	5	"Heart"	"No"	0.4
24	0.881465517241379	5	5	"Heart"	"No"	0.4
25	0.857651654411765	5	5	"Heart"	"No"	0.4
26	0.877041742286751	5	5	"Heart"	"No"	0.4
27	0.902388922702374	5	5	"Heart"	"No"	0.4
28	0.852138895220728	5	5	"Heart"	"No"	0.4
29	0.865010883084577	5	5	"Heart"	"No"	0.4
30	0.834343905472637	5	5	"Heart"	"No"	0.4
1	0.803834808259587	6	6	"Heart"	"No"	0.4
2	0.848444308539102	6	6	"Heart"	"No"	0.4
3	0.83813629831329	6	6	"Heart"	"No"	0.4
4	0.861961777573106	6	6	"Heart"	"No"	0.4
5	0.792768002480428	6	6	"Heart"	"No"	0.4
6	0.822594110503947	6	6	"Heart"	"No"	0.4
7	0.794839147780324	6	6	"Heart"	"No"	0.4
8	0.785010235802563	6	6	"Heart"	"No"	0.4
9	0.849361669597126	6	6	"Heart"	"No"	0.4
10	0.860495238095238	6	6	"Heart"	"No"	0.4
11	0.828190958630747	6	6	"Heart"	"No"	0.4
12	0.864873222016079	6	6	"Heart"	"No"	0.4
13	0.803390476190476	6	6	"Heart"	"No"	0.4
14	0.788693868247094	6	6	"Heart"	"No"	0.4
15	0.819461538461538	6	6	"Heart"	"No"	0.4
16	0.783657142857143	6	6	"Heart"	"No"	0.4
17	0.834676157697121	6	6	"Heart"	"No"	0.4
18	0.800857843137255	6	6	"Heart"	"No"	0.4
19	0.832521645021645	6	6	"Heart"	"No"	0.4
20	0.782820159313726	6	6	"Heart"	"No"	0.4
21	0.831473128965675	6	6	"Heart"	"No"	0.4
22	0.832397818009329	6	6	"Heart"	"No"	0.4
23	0.816997188663475	6	6	"Heart"	"No"	0.4
24	0.767384357881923	6	6	"Heart"	"No"	0.4
25	0.861014727426941	6	6	"Heart"	"No"	0.4
26	0.855430453431373	6	6	"Heart"	"No"	0.4
27	0.844385601350833	6	6	"Heart"	"No"	0.4
28	0.82313829787234	6	6	"Heart"	"No"	0.4
29	0.823125379477838	6	6	"Heart"	"No"	0.4
30	0.814884183166425	6	6	"Heart"	"No"	0.4
1	0.816265976871576	7	7	"Heart"	"No"	0.4
2	0.816986468924394	7	7	"Heart"	"No"	0.4
3	0.8227718258491	7	7	"Heart"	"No"	0.4
4	0.770328047263682	7	7	"Heart"	"No"	0.4
5	0.801457194899818	7	7	"Heart"	"No"	0.4
6	0.847311580882353	7	7	"Heart"	"No"	0.4
7	0.775829275715155	7	7	"Heart"	"No"	0.4
8	0.808120346918413	7	7	"Heart"	"No"	0.4
9	0.763085714285714	7	7	"Heart"	"No"	0.4
10	0.801604869950194	7	7	"Heart"	"No"	0.4
11	0.731595443773412	7	7	"Heart"	"No"	0.4
12	0.730293843283582	7	7	"Heart"	"No"	0.4
13	0.820148045338885	7	7	"Heart"	"No"	0.4
14	0.813988095238095	7	7	"Heart"	"No"	0.4
15	0.788506616257089	7	7	"Heart"	"No"	0.4
16	0.846112682516627	7	7	"Heart"	"No"	0.4
17	0.832545683679899	7	7	"Heart"	"No"	0.4
18	0.748288192331102	7	7	"Heart"	"No"	0.4
19	0.769162002487562	7	7	"Heart"	"No"	0.4
20	0.738019047619048	7	7	"Heart"	"No"	0.4
21	0.778451740086436	7	7	"Heart"	"No"	0.4
22	0.807391232696111	7	7	"Heart"	"No"	0.4
23	0.748881563456558	7	7	"Heart"	"No"	0.4
24	0.835800755648084	7	7	"Heart"	"No"	0.4
25	0.768487522824102	7	7	"Heart"	"No"	0.4
26	0.747939722156817	7	7	"Heart"	"No"	0.4
27	0.81578947368421	7	7	"Heart"	"No"	0.4
28	0.779151404151404	7	7	"Heart"	"No"	0.4
29	0.843214285714286	7	7	"Heart"	"No"	0.4
30	0.797728858228044	7	7	"Heart"	"No"	0.4
1	0.793687810945274	8	8	"Heart"	"No"	0.4
2	0.7891636307263	8	8	"Heart"	"No"	0.4
3	0.791161904761905	8	8	"Heart"	"No"	0.4
4	0.724779367011564	8	8	"Heart"	"No"	0.4
5	0.750794512053329	8	8	"Heart"	"No"	0.4
6	0.737631416202845	8	8	"Heart"	"No"	0.4
7	0.77176097711812	8	8	"Heart"	"No"	0.4
8	0.782623626373626	8	8	"Heart"	"No"	0.4
9	0.80470488909356	8	8	"Heart"	"No"	0.4
10	0.759088442756375	8	8	"Heart"	"No"	0.4
11	0.802192307692308	8	8	"Heart"	"No"	0.4
12	0.74789368872549	8	8	"Heart"	"No"	0.4
13	0.773351753780029	8	8	"Heart"	"No"	0.4
14	0.770337922403004	8	8	"Heart"	"No"	0.4
15	0.754838460945331	8	8	"Heart"	"No"	0.4
16	0.749584947426674	8	8	"Heart"	"No"	0.4
17	0.844081854119836	8	8	"Heart"	"No"	0.4
18	0.727307960623207	8	8	"Heart"	"No"	0.4
19	0.767620561738209	8	8	"Heart"	"No"	0.4
20	0.706	8	8	"Heart"	"No"	0.4
21	0.785034996956786	8	8	"Heart"	"No"	0.4
22	0.768190298507463	8	8	"Heart"	"No"	0.4
23	0.735233516483517	8	8	"Heart"	"No"	0.4
24	0.777504539951574	8	8	"Heart"	"No"	0.4
25	0.770060874377421	8	8	"Heart"	"No"	0.4
26	0.695963541666667	8	8	"Heart"	"No"	0.4
27	0.824481422384317	8	8	"Heart"	"No"	0.4
28	0.733212341197822	8	8	"Heart"	"No"	0.4
29	0.79778299031477	8	8	"Heart"	"No"	0.4
30	0.732460171568627	8	8	"Heart"	"No"	0.4
1	0.751554225189961	9	9	"Heart"	"No"	0.4
2	0.71518795855079	9	9	"Heart"	"No"	0.4
3	0.704873159071632	9	9	"Heart"	"No"	0.4
4	0.719525105868119	9	9	"Heart"	"No"	0.4
5	0.794214148527529	9	9	"Heart"	"No"	0.4
6	0.712369880708153	9	9	"Heart"	"No"	0.4
7	0.726771532115044	9	9	"Heart"	"No"	0.4
8	0.71152052238806	9	9	"Heart"	"No"	0.4
9	0.747572815533981	9	9	"Heart"	"No"	0.4
10	0.702571733821734	9	9	"Heart"	"No"	0.4
11	0.757663787172235	9	9	"Heart"	"No"	0.4
12	0.82571231617647	9	9	"Heart"	"No"	0.4
13	0.777692307692308	9	9	"Heart"	"No"	0.4
14	0.754769230769231	9	9	"Heart"	"No"	0.4
15	0.738607930851467	9	9	"Heart"	"No"	0.4
16	0.817066666666667	9	9	"Heart"	"No"	0.4
17	0.77716092219909	9	9	"Heart"	"No"	0.4
18	0.777258566978193	9	9	"Heart"	"No"	0.4
19	0.755102820885253	9	9	"Heart"	"No"	0.4
20	0.716928804802067	9	9	"Heart"	"No"	0.4
21	0.762169732757968	9	9	"Heart"	"No"	0.4
22	0.793727106227106	9	9	"Heart"	"No"	0.4
23	0.733421550094518	9	9	"Heart"	"No"	0.4
24	0.735009523809524	9	9	"Heart"	"No"	0.4
25	0.759647397094431	9	9	"Heart"	"No"	0.4
26	0.817333333333333	9	9	"Heart"	"No"	0.4
27	0.778893109061313	9	9	"Heart"	"No"	0.4
28	0.780192307692308	9	9	"Heart"	"No"	0.4
29	0.74807619047619	9	9	"Heart"	"No"	0.4
30	0.80863016973464	9	9	"Heart"	"No"	0.4
1	0.731854838709677	10	10	"Heart"	"No"	0.4
2	0.755449907235622	10	10	"Heart"	"No"	0.4
3	0.674666666666667	10	10	"Heart"	"No"	0.4
4	0.735954204261127	10	10	"Heart"	"No"	0.4
5	0.714648570778679	10	10	"Heart"	"No"	0.4
6	0.779833346074459	10	10	"Heart"	"No"	0.4
7	0.740445254919839	10	10	"Heart"	"No"	0.4
8	0.81351689612015	10	10	"Heart"	"No"	0.4
9	0.776	10	10	"Heart"	"No"	0.4
10	0.751148897058823	10	10	"Heart"	"No"	0.4
11	0.723466666666667	10	10	"Heart"	"No"	0.4
12	0.740806732883463	10	10	"Heart"	"No"	0.4
13	0.739659090909091	10	10	"Heart"	"No"	0.4
14	0.795366795366795	10	10	"Heart"	"No"	0.4
15	0.746349667456616	10	10	"Heart"	"No"	0.4
16	0.720472440944882	10	10	"Heart"	"No"	0.4
17	0.717765151515152	10	10	"Heart"	"No"	0.4
18	0.78755446831282	10	10	"Heart"	"No"	0.4
19	0.774181293214801	10	10	"Heart"	"No"	0.4
20	0.799984578610533	10	10	"Heart"	"No"	0.4
21	0.807175062189055	10	10	"Heart"	"No"	0.4
22	0.750439568840303	10	10	"Heart"	"No"	0.4
23	0.779120127649875	10	10	"Heart"	"No"	0.4
24	0.761750154607297	10	10	"Heart"	"No"	0.4
25	0.80919865002747	10	10	"Heart"	"No"	0.4
26	0.789999228930527	10	10	"Heart"	"No"	0.4
27	0.670266544117647	10	10	"Heart"	"No"	0.4
28	0.729225594373519	10	10	"Heart"	"No"	0.4
29	0.714433147312897	10	10	"Heart"	"No"	0.4
30	0.749564030631587	10	10	"Heart"	"No"	0.4
1	0.772205759440772	11	11	"Heart"	"No"	0.4
2	0.725538461538462	11	11	"Heart"	"No"	0.4
3	0.740213936904116	11	11	"Heart"	"No"	0.4
4	0.747706068316755	11	11	"Heart"	"No"	0.4
5	0.776190476190476	11	11	"Heart"	"No"	0.4
6	0.73520607874741	11	11	"Heart"	"No"	0.4
7	0.712407871742269	11	11	"Heart"	"No"	0.4
8	0.7161332412311	11	11	"Heart"	"No"	0.4
9	0.730887817218753	11	11	"Heart"	"No"	0.4
10	0.781257195486991	11	11	"Heart"	"No"	0.4
11	0.778834260977118	11	11	"Heart"	"No"	0.4
12	0.766884615384615	11	11	"Heart"	"No"	0.4
13	0.801538461538462	11	11	"Heart"	"No"	0.4
14	0.732535496957404	11	11	"Heart"	"No"	0.4
15	0.722649117468046	11	11	"Heart"	"No"	0.4
16	0.754022465088039	11	11	"Heart"	"No"	0.4
17	0.763060125862461	11	11	"Heart"	"No"	0.4
18	0.758044114159222	11	11	"Heart"	"No"	0.4
19	0.767361111111111	11	11	"Heart"	"No"	0.4
20	0.757151552038953	11	11	"Heart"	"No"	0.4
21	0.766247619047619	11	11	"Heart"	"No"	0.4
22	0.814287917341352	11	11	"Heart"	"No"	0.4
23	0.793310596077823	11	11	"Heart"	"No"	0.4
24	0.747115968427444	11	11	"Heart"	"No"	0.4
25	0.796519572381641	11	11	"Heart"	"No"	0.4
26	0.711052389705882	10	11	"Heart"	"No"	0.4
27	0.770955165692008	11	11	"Heart"	"No"	0.4
28	0.74898310387985	11	11	"Heart"	"No"	0.4
29	0.798006695069994	10	11	"Heart"	"No"	0.4
30	0.782307692307692	11	11	"Heart"	"No"	0.4
1	0.730214424951267	12	12	"Heart"	"No"	0.4
2	0.790935339259935	11	12	"Heart"	"No"	0.4
3	0.757075471698113	12	12	"Heart"	"No"	0.4
4	0.769339767156863	12	12	"Heart"	"No"	0.4
5	0.742678889737713	12	12	"Heart"	"No"	0.4
6	0.798597521200261	11	12	"Heart"	"No"	0.4
7	0.803092700258398	11	12	"Heart"	"No"	0.4
8	0.762756842823565	11	12	"Heart"	"No"	0.4
9	0.797465886939571	12	12	"Heart"	"No"	0.4
10	0.764093137254902	12	12	"Heart"	"No"	0.4
11	0.780753968253968	12	12	"Heart"	"No"	0.4
12	0.741904761904762	12	12	"Heart"	"No"	0.4
13	0.752924088372449	12	12	"Heart"	"No"	0.4
14	0.747152358382387	12	12	"Heart"	"No"	0.4
15	0.76601368159204	12	12	"Heart"	"No"	0.4
16	0.739942528735632	12	12	"Heart"	"No"	0.4
17	0.749241044323012	12	12	"Heart"	"No"	0.4
18	0.811121323529412	12	12	"Heart"	"No"	0.4
19	0.737363801452784	11	12	"Heart"	"No"	0.4
20	0.774969362745098	12	12	"Heart"	"No"	0.4
21	0.721923076923077	12	12	"Heart"	"No"	0.4
22	0.748076923076923	11	12	"Heart"	"No"	0.4
23	0.742145095940677	12	12	"Heart"	"No"	0.4
24	0.772469107375854	12	12	"Heart"	"No"	0.4
25	0.809015959458437	12	12	"Heart"	"No"	0.4
26	0.779230769230769	12	12	"Heart"	"No"	0.4
27	0.738430127041742	12	12	"Heart"	"No"	0.4
28	0.745200092528337	11	12	"Heart"	"No"	0.4
29	0.724447672196315	12	12	"Heart"	"No"	0.4
30	0.75189393939394	12	12	"Heart"	"No"	0.4
1	0.793328774409239	13	13	"Heart"	"No"	0.4
2	0.754662675569883	13	13	"Heart"	"No"	0.4
3	0.774327284105131	13	13	"Heart"	"No"	0.4
4	0.762600494743352	12	13	"Heart"	"No"	0.4
5	0.794866934566684	12	13	"Heart"	"No"	0.4
6	0.779310082820454	12	13	"Heart"	"No"	0.4
7	0.816832446603439	13	13	"Heart"	"No"	0.4
8	0.761700979258231	13	13	"Heart"	"No"	0.4
9	0.769242458779728	13	13	"Heart"	"No"	0.4
10	0.805384615384615	12	13	"Heart"	"No"	0.4
11	0.757894736842105	12	13	"Heart"	"No"	0.4
12	0.754712695889166	12	13	"Heart"	"No"	0.4
13	0.763085818624467	13	13	"Heart"	"No"	0.4
14	0.767836257309942	13	13	"Heart"	"No"	0.4
15	0.752396413110699	13	13	"Heart"	"No"	0.4
16	0.766848816029144	12	13	"Heart"	"No"	0.4
17	0.79	12	13	"Heart"	"No"	0.4
18	0.741666666666667	13	13	"Heart"	"No"	0.4
19	0.717361533779671	13	13	"Heart"	"No"	0.4
20	0.751739163672502	11	13	"Heart"	"No"	0.4
21	0.740285367334548	11	13	"Heart"	"No"	0.4
22	0.776063386155129	13	13	"Heart"	"No"	0.4
23	0.795994993742178	11	13	"Heart"	"No"	0.4
24	0.785692307692308	12	13	"Heart"	"No"	0.4
25	0.760010637489552	13	13	"Heart"	"No"	0.4
26	0.761141636141636	13	13	"Heart"	"No"	0.4
27	0.807359307359307	10	13	"Heart"	"No"	0.4
28	0.790479554195118	11	13	"Heart"	"No"	0.4
29	0.715630671506352	13	13	"Heart"	"No"	0.4
30	0.752924088372449	12	13	"Heart"	"No"	0.4
1	0.772093393895928	14	14	"Heart"	"No"	0.4
2	0.761816639679235	14	14	"Heart"	"No"	0.4
3	0.775109511889862	14	14	"Heart"	"No"	0.4
4	0.716923076923077	13	14	"Heart"	"No"	0.4
5	0.806281094527363	12	14	"Heart"	"No"	0.4
6	0.800850030358227	12	14	"Heart"	"No"	0.4
7	0.782767266925006	14	14	"Heart"	"No"	0.4
8	0.756312078247024	12	14	"Heart"	"No"	0.4
9	0.801428459304607	13	14	"Heart"	"No"	0.4
10	0.840073529411765	13	14	"Heart"	"No"	0.4
11	0.76304945054945	14	14	"Heart"	"No"	0.4
12	0.76780303030303	14	14	"Heart"	"No"	0.4
13	0.780190476190476	11	14	"Heart"	"No"	0.4
14	0.757387366643641	14	14	"Heart"	"No"	0.4
15	0.695542279411765	13	14	"Heart"	"No"	0.4
16	0.773820326678766	12	14	"Heart"	"No"	0.4
17	0.759458232445521	14	14	"Heart"	"No"	0.4
18	0.767702535559678	13	14	"Heart"	"No"	0.4
19	0.787238095238095	11	14	"Heart"	"No"	0.4
20	0.744615384615385	12	14	"Heart"	"No"	0.4
21	0.712895377128954	13	14	"Heart"	"No"	0.4
22	0.78452380952381	13	14	"Heart"	"No"	0.4
23	0.809854267869535	12	14	"Heart"	"No"	0.4
24	0.811757135286547	11	14	"Heart"	"No"	0.4
25	0.777651515151515	14	14	"Heart"	"No"	0.4
26	0.731183629176033	13	14	"Heart"	"No"	0.4
27	0.805847953216374	11	14	"Heart"	"No"	0.4
28	0.730434782608696	14	14	"Heart"	"No"	0.4
29	0.757204447469934	13	14	"Heart"	"No"	0.4
30	0.73078165374677	13	14	"Heart"	"No"	0.4
1	0.743750474887926	13	15	"Heart"	"No"	0.4
2	0.777985074626866	12	15	"Heart"	"No"	0.4
3	0.744055068836045	13	15	"Heart"	"No"	0.4
4	0.736764591892101	14	15	"Heart"	"No"	0.4
5	0.736240671641791	11	15	"Heart"	"No"	0.4
6	0.788846153846154	12	15	"Heart"	"No"	0.4
7	0.76439972241499	15	15	"Heart"	"No"	0.4
8	0.762210012210012	13	15	"Heart"	"No"	0.4
9	0.78030303030303	14	15	"Heart"	"No"	0.4
10	0.747348484848485	15	15	"Heart"	"No"	0.4
11	0.833333333333333	13	15	"Heart"	"No"	0.4
12	0.730219402186377	14	15	"Heart"	"No"	0.4
13	0.781552663438257	13	15	"Heart"	"No"	0.4
14	0.747603586889301	14	15	"Heart"	"No"	0.4
15	0.776306700437486	13	15	"Heart"	"No"	0.4
16	0.75030432136336	14	15	"Heart"	"No"	0.4
17	0.803647094430993	12	15	"Heart"	"No"	0.4
18	0.764614427860697	13	15	"Heart"	"No"	0.4
19	0.793581495098039	12	15	"Heart"	"No"	0.4
20	0.73912703379224	12	15	"Heart"	"No"	0.4
21	0.793058132343847	11	15	"Heart"	"No"	0.4
22	0.766923076923077	14	15	"Heart"	"No"	0.4
23	0.768661344081854	10	15	"Heart"	"No"	0.4
24	0.791269841269841	12	15	"Heart"	"No"	0.4
25	0.781953743152769	12	15	"Heart"	"No"	0.4
26	0.769016697588126	11	15	"Heart"	"No"	0.4
27	0.757157111059943	12	15	"Heart"	"No"	0.4
28	0.745904761904762	13	15	"Heart"	"No"	0.4
29	0.716040903540904	12	15	"Heart"	"No"	0.4
30	0.756314668289714	12	15	"Heart"	"No"	0.4
1	0.782967663022705	12	16	"Heart"	"No"	0.4
2	0.755648083892359	12	16	"Heart"	"No"	0.4
3	0.791898577612863	15	16	"Heart"	"No"	0.4
4	0.769618621578588	12	16	"Heart"	"No"	0.4
5	0.796338936219203	12	16	"Heart"	"No"	0.4
6	0.75219298245614	13	16	"Heart"	"No"	0.4
7	0.753434065934066	14	16	"Heart"	"No"	0.4
8	0.790702982349361	12	16	"Heart"	"No"	0.4
9	0.734915587856764	11	16	"Heart"	"No"	0.4
10	0.774616392937004	14	16	"Heart"	"No"	0.4
11	0.772238851792156	12	16	"Heart"	"No"	0.4
12	0.771424203042581	15	16	"Heart"	"No"	0.4
13	0.778508771929825	12	16	"Heart"	"No"	0.4
14	0.802536231884058	13	16	"Heart"	"No"	0.4
15	0.73398631840796	12	16	"Heart"	"No"	0.4
16	0.784592661691542	12	16	"Heart"	"No"	0.4
17	0.778061224489796	12	16	"Heart"	"No"	0.4
18	0.719170275814908	11	16	"Heart"	"No"	0.4
19	0.749016886421467	14	16	"Heart"	"No"	0.4
20	0.75305068836045	12	16	"Heart"	"No"	0.4
21	0.784616555082167	12	16	"Heart"	"No"	0.4
22	0.795686456400742	12	16	"Heart"	"No"	0.4
23	0.768118750484459	13	16	"Heart"	"No"	0.4
24	0.749230769230769	12	16	"Heart"	"No"	0.4
25	0.789270253555968	14	16	"Heart"	"No"	0.4
26	0.759613179420534	12	16	"Heart"	"No"	0.4
27	0.811420676951416	10	16	"Heart"	"No"	0.4
28	0.774969362745098	13	16	"Heart"	"No"	0.4
29	0.75740231990232	12	16	"Heart"	"No"	0.4
30	0.73550061050061	14	16	"Heart"	"No"	0.4
1	0.758812615955473	13	17	"Heart"	"No"	0.4
2	0.766405249679898	12	17	"Heart"	"No"	0.4
3	0.742021276595745	12	17	"Heart"	"No"	0.4
4	0.772386079308515	13	17	"Heart"	"No"	0.4
5	0.776508084577114	12	17	"Heart"	"No"	0.4
6	0.764603510895884	15	17	"Heart"	"No"	0.4
7	0.750989044430919	12	17	"Heart"	"No"	0.4
8	0.746666666666667	13	17	"Heart"	"No"	0.4
9	0.753491196114147	11	17	"Heart"	"No"	0.4
10	0.712571428571429	14	17	"Heart"	"No"	0.4
11	0.784304796599879	12	17	"Heart"	"No"	0.4
12	0.752049180327869	13	17	"Heart"	"No"	0.4
13	0.771590909090909	13	17	"Heart"	"No"	0.4
14	0.693977211068909	14	17	"Heart"	"No"	0.4
15	0.752643034825871	13	17	"Heart"	"No"	0.4
16	0.787238095238095	13	17	"Heart"	"No"	0.4
17	0.763924455825864	12	17	"Heart"	"No"	0.4
18	0.773072252580449	13	17	"Heart"	"No"	0.4
19	0.757199754901961	14	17	"Heart"	"No"	0.4
20	0.716320948256212	13	17	"Heart"	"No"	0.4
21	0.77014652014652	11	17	"Heart"	"No"	0.4
22	0.728334217908863	11	17	"Heart"	"No"	0.4
23	0.736838101034693	13	17	"Heart"	"No"	0.4
24	0.778409090909091	13	17	"Heart"	"No"	0.4
25	0.74381916647045	12	17	"Heart"	"No"	0.4
26	0.763933028447407	12	17	"Heart"	"No"	0.4
27	0.748995374933657	11	17	"Heart"	"No"	0.4
28	0.748134328358209	13	17	"Heart"	"No"	0.4
29	0.802748126277538	12	17	"Heart"	"No"	0.4
30	0.75208719851577	10	17	"Heart"	"No"	0.4
1	0.799452221545953	11	18	"Heart"	"No"	0.4
2	0.733714285714286	11	18	"Heart"	"No"	0.4
3	0.798001671605501	11	18	"Heart"	"No"	0.4
4	0.787250208950688	12	18	"Heart"	"No"	0.4
5	0.75030432136336	11	18	"Heart"	"No"	0.4
6	0.749924104432301	13	18	"Heart"	"No"	0.4
7	0.816544566544567	12	18	"Heart"	"No"	0.4
8	0.760429225946467	12	18	"Heart"	"No"	0.4
9	0.783428571428571	11	18	"Heart"	"No"	0.4
10	0.799402573529412	14	18	"Heart"	"No"	0.4
11	0.767288356742651	14	18	"Heart"	"No"	0.4
12	0.761917938176931	14	18	"Heart"	"No"	0.4
13	0.792832711442786	12	18	"Heart"	"No"	0.4
14	0.75	13	18	"Heart"	"No"	0.4
15	0.764284061993986	14	18	"Heart"	"No"	0.4
16	0.734175289105295	14	18	"Heart"	"No"	0.4
17	0.698078899517748	12	18	"Heart"	"No"	0.4
18	0.728200371057514	14	18	"Heart"	"No"	0.4
19	0.746519370460048	11	18	"Heart"	"No"	0.4
20	0.717248824119053	15	18	"Heart"	"No"	0.4
21	0.765338827838828	12	18	"Heart"	"No"	0.4
22	0.783893034825871	11	18	"Heart"	"No"	0.4
23	0.767251461988304	13	18	"Heart"	"No"	0.4
24	0.769856968959221	12	18	"Heart"	"No"	0.4
25	0.817559342665855	13	18	"Heart"	"No"	0.4
26	0.756527018822101	12	18	"Heart"	"No"	0.4
27	0.75458592370865	13	18	"Heart"	"No"	0.4
28	0.746221223160995	12	18	"Heart"	"No"	0.4
29	0.711940072639225	14	18	"Heart"	"No"	0.4
30	0.787458336563057	12	18	"Heart"	"No"	0.4
1	0.743609251369446	13	19	"Heart"	"No"	0.4
2	0.765275257108288	12	19	"Heart"	"No"	0.4
3	0.790151515151515	12	19	"Heart"	"No"	0.4
4	0.758157169117647	13	19	"Heart"	"No"	0.4
5	0.789824854045038	14	19	"Heart"	"No"	0.4
6	0.745759459666897	12	19	"Heart"	"No"	0.4
7	0.785384615384615	12	19	"Heart"	"No"	0.4
8	0.77438790390667	13	19	"Heart"	"No"	0.4
9	0.776515151515151	12	19	"Heart"	"No"	0.4
10	0.78795609152752	12	19	"Heart"	"No"	0.4
11	0.800214905211451	11	19	"Heart"	"No"	0.4
12	0.778684701492537	13	19	"Heart"	"No"	0.4
13	0.771822242410478	11	19	"Heart"	"No"	0.4
14	0.768075980392157	14	19	"Heart"	"No"	0.4
15	0.76449938949939	11	19	"Heart"	"No"	0.4
16	0.765031465615285	12	19	"Heart"	"No"	0.4
17	0.772386079308515	12	19	"Heart"	"No"	0.4
18	0.78695652173913	14	19	"Heart"	"No"	0.4
19	0.749766791044776	12	19	"Heart"	"No"	0.4
20	0.73015391614224	12	19	"Heart"	"No"	0.4
21	0.751932591218305	11	19	"Heart"	"No"	0.4
22	0.826201290939517	12	19	"Heart"	"No"	0.4
23	0.813112745098039	13	19	"Heart"	"No"	0.4
24	0.742304104477612	12	19	"Heart"	"No"	0.4
25	0.762510409569233	12	19	"Heart"	"No"	0.4
26	0.790772613541588	12	19	"Heart"	"No"	0.4
27	0.767692426943648	12	19	"Heart"	"No"	0.4
28	0.742430231638865	12	19	"Heart"	"No"	0.4
29	0.777711371424018	13	19	"Heart"	"No"	0.4
30	0.734615384615385	14	19	"Heart"	"No"	0.4
1	0.7700953414464	13	20	"Heart"	"No"	0.4
2	0.729123926753286	12	20	"Heart"	"No"	0.4
3	0.748763141620284	11	20	"Heart"	"No"	0.4
4	0.74655330882353	13	20	"Heart"	"No"	0.4
5	0.789767908088519	13	20	"Heart"	"No"	0.4
6	0.790087120320226	13	20	"Heart"	"No"	0.4
7	0.77	12	20	"Heart"	"No"	0.4
8	0.748250152160682	11	20	"Heart"	"No"	0.4
9	0.835609449807707	12	20	"Heart"	"No"	0.4
10	0.710393772893773	15	20	"Heart"	"No"	0.4
11	0.711040194514095	13	20	"Heart"	"No"	0.4
12	0.778985507246377	14	20	"Heart"	"No"	0.4
13	0.759536418758155	13	20	"Heart"	"No"	0.4
14	0.797054514611767	14	20	"Heart"	"No"	0.4
15	0.760769230769231	11	20	"Heart"	"No"	0.4
16	0.791059502125076	11	20	"Heart"	"No"	0.4
17	0.693097014925373	13	20	"Heart"	"No"	0.4
18	0.769565887886499	14	20	"Heart"	"No"	0.4
19	0.77417628621665	12	20	"Heart"	"No"	0.4
20	0.738495024875622	11	20	"Heart"	"No"	0.4
21	0.802272727272727	15	20	"Heart"	"No"	0.4
22	0.780037546933667	15	20	"Heart"	"No"	0.4
23	0.746590909090909	12	20	"Heart"	"No"	0.4
24	0.712895377128954	12	20	"Heart"	"No"	0.4
25	0.717711465803069	13	20	"Heart"	"No"	0.4
26	0.745	11	20	"Heart"	"No"	0.4
27	0.765555555555556	16	20	"Heart"	"No"	0.4
28	0.767080269607843	12	20	"Heart"	"No"	0.4
29	0.725111835620593	14	20	"Heart"	"No"	0.4
30	0.771254447725036	12	20	"Heart"	"No"	0.4
1	0.728233034571063	13	21	"Heart"	"No"	0.4
2	0.739128749709325	13	21	"Heart"	"No"	0.4
3	0.782050301964682	12	21	"Heart"	"No"	0.4
4	0.777752009894867	12	21	"Heart"	"No"	0.4
5	0.734666666666667	11	21	"Heart"	"No"	0.4
6	0.779675166970249	12	21	"Heart"	"No"	0.4
7	0.756952380952381	14	21	"Heart"	"No"	0.4
8	0.777714285714286	11	21	"Heart"	"No"	0.4
9	0.783753120036306	14	21	"Heart"	"No"	0.4
10	0.750833268738857	12	21	"Heart"	"No"	0.4
11	0.748863636363636	12	21	"Heart"	"No"	0.4
12	0.764190476190476	12	21	"Heart"	"No"	0.4
13	0.750983656174334	13	21	"Heart"	"No"	0.4
14	0.769142857142857	11	21	"Heart"	"No"	0.4
15	0.761834207127118	13	21	"Heart"	"No"	0.4
16	0.708072590738423	12	21	"Heart"	"No"	0.4
17	0.792709637046308	14	21	"Heart"	"No"	0.4
18	0.745801990730188	14	21	"Heart"	"No"	0.4
19	0.746666666666667	12	21	"Heart"	"No"	0.4
20	0.724111519607843	14	21	"Heart"	"No"	0.4
21	0.779328341275244	12	21	"Heart"	"No"	0.4
22	0.753076923076923	13	21	"Heart"	"No"	0.4
23	0.775791235544735	11	21	"Heart"	"No"	0.4
24	0.715656295390261	12	21	"Heart"	"No"	0.4
25	0.715677179962894	13	21	"Heart"	"No"	0.4
26	0.797465886939571	13	21	"Heart"	"No"	0.4
27	0.739010989010989	11	21	"Heart"	"No"	0.4
28	0.722019603373604	12	21	"Heart"	"No"	0.4
29	0.787822031954744	13	21	"Heart"	"No"	0.4
30	0.734783931832015	13	21	"Heart"	"No"	0.4
1	0.760857438839748	12	22	"Heart"	"No"	0.4
2	0.762692307692308	12	22	"Heart"	"No"	0.4
