"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
16	0.821707483508985	5	5	"Heart"	"Yes"	0
17	0.876187193627451	5	5	"Heart"	"Yes"	0
18	0.904007936507937	5	5	"Heart"	"Yes"	0
19	0.90030303030303	5	5	"Heart"	"Yes"	0
20	0.838192307692308	5	5	"Heart"	"Yes"	0
21	0.841853651013956	5	5	"Heart"	"Yes"	0
22	0.885295238095238	5	5	"Heart"	"Yes"	0
23	0.871332170748351	5	5	"Heart"	"Yes"	0
24	0.874183768656716	5	5	"Heart"	"Yes"	0
25	0.888582021791768	5	5	"Heart"	"Yes"	0
26	0.911136363636364	5	5	"Heart"	"Yes"	0
27	0.883085714285714	5	5	"Heart"	"Yes"	0
28	0.838322204313455	5	5	"Heart"	"Yes"	0
29	0.895413614163614	5	5	"Heart"	"Yes"	0
30	0.888306359699111	5	5	"Heart"	"Yes"	0
1	0.851445895522388	6	6	"Heart"	"Yes"	0
2	0.85355220259307	6	6	"Heart"	"Yes"	0
3	0.787058916194077	6	6	"Heart"	"Yes"	0
4	0.807093163944344	6	6	"Heart"	"Yes"	0
5	0.814936785525021	6	6	"Heart"	"Yes"	0
6	0.88232380952381	6	6	"Heart"	"Yes"	0
7	0.854254261906582	6	6	"Heart"	"Yes"	0
8	0.85953216374269	6	6	"Heart"	"Yes"	0
9	0.84810078692494	6	6	"Heart"	"Yes"	0
10	0.825994819872851	6	6	"Heart"	"Yes"	0
11	0.890230769230769	6	6	"Heart"	"Yes"	0
12	0.819189168746691	6	6	"Heart"	"Yes"	0
13	0.812835640269269	6	6	"Heart"	"Yes"	0
14	0.820634920634921	6	6	"Heart"	"Yes"	0
15	0.897216439201172	6	6	"Heart"	"Yes"	0
16	0.860234860695372	6	6	"Heart"	"Yes"	0
17	0.812321690184286	6	6	"Heart"	"Yes"	0
18	0.791314285714286	6	6	"Heart"	"Yes"	0
19	0.835315609452736	6	6	"Heart"	"Yes"	0
20	0.812083837772397	6	6	"Heart"	"Yes"	0
21	0.847272727272727	6	6	"Heart"	"Yes"	0
22	0.862153657226188	6	6	"Heart"	"Yes"	0
23	0.817395264116576	6	6	"Heart"	"Yes"	0
24	0.854432923398441	6	6	"Heart"	"Yes"	0
25	0.839242424242424	6	6	"Heart"	"Yes"	0
26	0.809738196125908	6	6	"Heart"	"Yes"	0
27	0.763297259958554	6	6	"Heart"	"Yes"	0
28	0.842447916666667	6	6	"Heart"	"Yes"	0
29	0.895886100237931	6	6	"Heart"	"Yes"	0
30	0.84499658080693	6	6	"Heart"	"Yes"	0
1	0.864838095238095	7	7	"Heart"	"Yes"	0
2	0.80706351689612	7	7	"Heart"	"Yes"	0
3	0.757615384615385	7	7	"Heart"	"Yes"	0
4	0.741375388581394	7	7	"Heart"	"Yes"	0
5	0.868943816817044	7	7	"Heart"	"Yes"	0
6	0.82311320754717	7	7	"Heart"	"Yes"	0
7	0.834653846153846	7	7	"Heart"	"Yes"	0
8	0.786045051408838	7	7	"Heart"	"Yes"	0
9	0.825930739240119	7	7	"Heart"	"Yes"	0
10	0.806693989071038	7	7	"Heart"	"Yes"	0
11	0.832084703004357	7	7	"Heart"	"Yes"	0
12	0.799485762529741	7	7	"Heart"	"Yes"	0
13	0.764584178498986	7	7	"Heart"	"Yes"	0
14	0.747397640527412	7	7	"Heart"	"Yes"	0
15	0.804716117216117	7	7	"Heart"	"Yes"	0
16	0.81056530214425	7	7	"Heart"	"Yes"	0
17	0.847187044285824	7	7	"Heart"	"Yes"	0
18	0.782666666666667	7	7	"Heart"	"Yes"	0
19	0.738511029411765	7	7	"Heart"	"Yes"	0
20	0.824703511355709	7	7	"Heart"	"Yes"	0
21	0.797230769230769	7	7	"Heart"	"Yes"	0
22	0.82330340839927	7	7	"Heart"	"Yes"	0
23	0.893888846766245	7	7	"Heart"	"Yes"	0
24	0.781904761904762	7	7	"Heart"	"Yes"	0
25	0.760114285714286	7	7	"Heart"	"Yes"	0
26	0.80813234384663	7	7	"Heart"	"Yes"	0
27	0.823866676859567	7	7	"Heart"	"Yes"	0
28	0.779038461538462	7	7	"Heart"	"Yes"	0
29	0.781095661423904	7	7	"Heart"	"Yes"	0
30	0.778588807785888	7	7	"Heart"	"Yes"	0
1	0.784319045035269	8	8	"Heart"	"Yes"	0
2	0.812196417729205	8	8	"Heart"	"Yes"	0
3	0.774599194590077	8	8	"Heart"	"Yes"	0
4	0.75699558173785	8	8	"Heart"	"Yes"	0
5	0.848434301311699	8	8	"Heart"	"Yes"	0
6	0.762968844525106	8	8	"Heart"	"Yes"	0
7	0.793511999394352	8	8	"Heart"	"Yes"	0
8	0.801739130434783	8	8	"Heart"	"Yes"	0
9	0.793061472915399	8	8	"Heart"	"Yes"	0
10	0.837239583333333	8	8	"Heart"	"Yes"	0
11	0.76968443627451	8	8	"Heart"	"Yes"	0
12	0.806086422595748	8	8	"Heart"	"Yes"	0
13	0.721533214479498	8	8	"Heart"	"Yes"	0
14	0.78215941037915	8	8	"Heart"	"Yes"	0
15	0.793998004451608	8	8	"Heart"	"Yes"	0
16	0.747895973917659	8	8	"Heart"	"Yes"	0
17	0.856654228855721	8	8	"Heart"	"Yes"	0
18	0.822664824621997	8	8	"Heart"	"Yes"	0
19	0.744332107843137	8	8	"Heart"	"Yes"	0
20	0.753818405096324	8	8	"Heart"	"Yes"	0
21	0.688318734981784	8	8	"Heart"	"Yes"	0
22	0.666199105315035	8	8	"Heart"	"Yes"	0
23	0.721715399610136	8	8	"Heart"	"Yes"	0
24	0.740004595588235	8	8	"Heart"	"Yes"	0
25	0.731104308923946	8	8	"Heart"	"Yes"	0
26	0.821099139601581	8	8	"Heart"	"Yes"	0
27	0.79158149746385	8	8	"Heart"	"Yes"	0
28	0.821303885853066	8	8	"Heart"	"Yes"	0
29	0.826498782714547	8	8	"Heart"	"Yes"	0
30	0.749847374847375	8	8	"Heart"	"Yes"	0
1	0.718123861566485	9	9	"Heart"	"Yes"	0
2	0.723923555146212	9	9	"Heart"	"Yes"	0
3	0.794385723039216	9	9	"Heart"	"Yes"	0
4	0.759478763011929	9	9	"Heart"	"Yes"	0
5	0.782141772920461	9	9	"Heart"	"Yes"	0
6	0.781686399514268	9	9	"Heart"	"Yes"	0
7	0.768007105943152	9	9	"Heart"	"Yes"	0
8	0.816099930603747	9	9	"Heart"	"Yes"	0
9	0.811434960289922	9	9	"Heart"	"Yes"	0
10	0.800205151584226	9	9	"Heart"	"Yes"	0
11	0.714797991871862	9	9	"Heart"	"Yes"	0
12	0.789675897748022	9	9	"Heart"	"Yes"	0
13	0.698920525657071	9	9	"Heart"	"Yes"	0
14	0.733376445526476	9	9	"Heart"	"Yes"	0
15	0.79719298245614	9	9	"Heart"	"Yes"	0
16	0.795352037306016	9	9	"Heart"	"Yes"	0
17	0.801238437428331	9	9	"Heart"	"Yes"	0
18	0.700585818624467	9	9	"Heart"	"Yes"	0
19	0.727345173041894	9	9	"Heart"	"Yes"	0
20	0.786660610190022	9	9	"Heart"	"Yes"	0
21	0.801429554315419	9	9	"Heart"	"Yes"	0
22	0.82392380952381	9	9	"Heart"	"Yes"	0
23	0.778119307832423	9	9	"Heart"	"Yes"	0
24	0.742400181488203	9	9	"Heart"	"Yes"	0
25	0.739911873840445	9	9	"Heart"	"Yes"	0
26	0.761029411764706	9	9	"Heart"	"Yes"	0
27	0.753692475124378	9	9	"Heart"	"Yes"	0
28	0.776722734671731	9	9	"Heart"	"Yes"	0
29	0.812022684310019	9	9	"Heart"	"Yes"	0
30	0.74820006127451	9	9	"Heart"	"Yes"	0
1	0.796460515251128	10	10	"Heart"	"Yes"	0
2	0.797375086345844	10	10	"Heart"	"Yes"	0
3	0.853777985074627	10	10	"Heart"	"Yes"	0
4	0.735538811710227	10	10	"Heart"	"Yes"	0
5	0.798465235253081	10	10	"Heart"	"Yes"	0
6	0.795138888888889	10	10	"Heart"	"Yes"	0
7	0.791819852941177	10	10	"Heart"	"Yes"	0
8	0.787722120098039	10	10	"Heart"	"Yes"	0
9	0.751021667052201	10	10	"Heart"	"Yes"	0
10	0.797013232514178	10	10	"Heart"	"Yes"	0
11	0.751280483143491	10	10	"Heart"	"Yes"	0
12	0.795100732600733	10	10	"Heart"	"Yes"	0
13	0.79447619047619	10	10	"Heart"	"Yes"	0
14	0.803038524145415	10	10	"Heart"	"Yes"	0
15	0.799374236874237	10	10	"Heart"	"Yes"	0
16	0.770641850490196	10	10	"Heart"	"Yes"	0
17	0.705815018315018	10	10	"Heart"	"Yes"	0
18	0.793254688445251	10	10	"Heart"	"Yes"	0
19	0.762057142857143	10	10	"Heart"	"Yes"	0
20	0.816775497512438	10	10	"Heart"	"Yes"	0
21	0.782574994186497	10	10	"Heart"	"Yes"	0
22	0.73924060207246	10	10	"Heart"	"Yes"	0
23	0.774963985139131	10	10	"Heart"	"Yes"	0
24	0.803219696969697	10	10	"Heart"	"Yes"	0
25	0.789617486338798	10	10	"Heart"	"Yes"	0
26	0.840761409678159	10	10	"Heart"	"Yes"	0
27	0.814583333333333	10	10	"Heart"	"Yes"	0
28	0.839781746031746	10	10	"Heart"	"Yes"	0
29	0.726933333333333	10	10	"Heart"	"Yes"	0
30	0.763467948221068	10	10	"Heart"	"Yes"	0
1	0.740003070074449	11	11	"Heart"	"Yes"	0
2	0.792225408883032	11	11	"Heart"	"Yes"	0
3	0.754159035409035	11	11	"Heart"	"Yes"	0
4	0.776961538461538	11	11	"Heart"	"Yes"	0
5	0.7896	11	11	"Heart"	"Yes"	0
6	0.810949788263763	11	11	"Heart"	"Yes"	0
7	0.751314285714286	11	11	"Heart"	"Yes"	0
8	0.805185355392157	11	11	"Heart"	"Yes"	0
9	0.759920634920635	11	11	"Heart"	"Yes"	0
10	0.789772727272727	11	11	"Heart"	"Yes"	0
11	0.803180158247109	10	11	"Heart"	"Yes"	0
12	0.725189960856551	11	11	"Heart"	"Yes"	0
13	0.792098298676749	11	11	"Heart"	"Yes"	0
14	0.80812324929972	11	11	"Heart"	"Yes"	0
15	0.787965506715507	11	11	"Heart"	"Yes"	0
16	0.77021898964345	10	11	"Heart"	"Yes"	0
17	0.785263237979306	11	11	"Heart"	"Yes"	0
18	0.831429912390488	11	11	"Heart"	"Yes"	0
19	0.805388064316636	11	11	"Heart"	"Yes"	0
20	0.760065205853363	11	11	"Heart"	"Yes"	0
21	0.753195374315277	11	11	"Heart"	"Yes"	0
22	0.761599511599512	11	11	"Heart"	"Yes"	0
23	0.774893746205222	11	11	"Heart"	"Yes"	0
24	0.748795963611345	11	11	"Heart"	"Yes"	0
25	0.753187189054726	11	11	"Heart"	"Yes"	0
26	0.783598484848485	11	11	"Heart"	"Yes"	0
27	0.795145330859617	11	11	"Heart"	"Yes"	0
28	0.779319916724497	11	11	"Heart"	"Yes"	0
29	0.783018867924528	11	11	"Heart"	"Yes"	0
30	0.77321536600121	11	11	"Heart"	"Yes"	0
1	0.788845083487941	12	12	"Heart"	"Yes"	0
2	0.808789047727101	12	12	"Heart"	"Yes"	0
3	0.81376795076362	12	12	"Heart"	"Yes"	0
4	0.822070178120939	12	12	"Heart"	"Yes"	0
5	0.840066408411732	12	12	"Heart"	"Yes"	0
6	0.806759165956127	12	12	"Heart"	"Yes"	0
7	0.792151052351645	12	12	"Heart"	"Yes"	0
8	0.765710540519701	12	12	"Heart"	"Yes"	0
9	0.749378109452736	11	12	"Heart"	"Yes"	0
10	0.813049461050378	12	12	"Heart"	"Yes"	0
11	0.775503122831367	11	12	"Heart"	"Yes"	0
12	0.810895238095238	12	12	"Heart"	"Yes"	0
13	0.724115384615385	12	12	"Heart"	"Yes"	0
14	0.794452075702076	12	12	"Heart"	"Yes"	0
15	0.760126777983921	12	12	"Heart"	"Yes"	0
16	0.77037037037037	12	12	"Heart"	"Yes"	0
17	0.789675245098039	12	12	"Heart"	"Yes"	0
18	0.790461753731343	12	12	"Heart"	"Yes"	0
19	0.799230769230769	11	12	"Heart"	"Yes"	0
20	0.767487195168565	12	12	"Heart"	"Yes"	0
21	0.795538752362949	12	12	"Heart"	"Yes"	0
22	0.777614138438881	12	12	"Heart"	"Yes"	0
23	0.800745587340231	12	12	"Heart"	"Yes"	0
24	0.747166319685404	12	12	"Heart"	"Yes"	0
25	0.789034706300893	12	12	"Heart"	"Yes"	0
26	0.807971014492754	12	12	"Heart"	"Yes"	0
27	0.805357279914038	12	12	"Heart"	"Yes"	0
28	0.788982153660012	12	12	"Heart"	"Yes"	0
29	0.809910327767471	12	12	"Heart"	"Yes"	0
30	0.769172245891662	11	12	"Heart"	"Yes"	0
1	0.807307692307692	13	13	"Heart"	"Yes"	0
2	0.804347826086957	13	13	"Heart"	"Yes"	0
3	0.786248473748474	13	13	"Heart"	"Yes"	0
4	0.847297607216574	13	13	"Heart"	"Yes"	0
5	0.795533041676261	13	13	"Heart"	"Yes"	0
6	0.771806436816757	13	13	"Heart"	"Yes"	0
7	0.782361904761905	13	13	"Heart"	"Yes"	0
8	0.773390817638605	13	13	"Heart"	"Yes"	0
9	0.802782819116757	13	13	"Heart"	"Yes"	0
10	0.783522727272727	12	13	"Heart"	"Yes"	0
11	0.798094373865699	13	13	"Heart"	"Yes"	0
12	0.801876757085328	12	13	"Heart"	"Yes"	0
13	0.76984126984127	13	13	"Heart"	"Yes"	0
14	0.794394324928676	13	13	"Heart"	"Yes"	0
15	0.831035539215686	13	13	"Heart"	"Yes"	0
16	0.796307621741457	12	13	"Heart"	"Yes"	0
17	0.75875	13	13	"Heart"	"Yes"	0
18	0.813374923919659	12	13	"Heart"	"Yes"	0
19	0.758643617021277	13	13	"Heart"	"Yes"	0
20	0.755358260325407	13	13	"Heart"	"Yes"	0
21	0.735386141636142	12	13	"Heart"	"Yes"	0
22	0.789536587246511	12	13	"Heart"	"Yes"	0
23	0.788915004928349	12	13	"Heart"	"Yes"	0
24	0.764016544117647	13	13	"Heart"	"Yes"	0
25	0.809750927397986	13	13	"Heart"	"Yes"	0
26	0.759448998178506	12	13	"Heart"	"Yes"	0
27	0.78544776119403	13	13	"Heart"	"Yes"	0
28	0.810556592039801	13	13	"Heart"	"Yes"	0
29	0.804093122337188	13	13	"Heart"	"Yes"	0
30	0.786169314605879	12	13	"Heart"	"Yes"	0
1	0.779066171923315	14	14	"Heart"	"Yes"	0
2	0.744832041343669	13	14	"Heart"	"Yes"	0
3	0.807410979824773	14	14	"Heart"	"Yes"	0
4	0.77701907228632	14	14	"Heart"	"Yes"	0
5	0.810363537710255	14	14	"Heart"	"Yes"	0
6	0.82051282051282	13	14	"Heart"	"Yes"	0
7	0.778461538461538	14	14	"Heart"	"Yes"	0
8	0.78469669117647	14	14	"Heart"	"Yes"	0
9	0.76529763255427	14	14	"Heart"	"Yes"	0
10	0.8125	14	14	"Heart"	"Yes"	0
11	0.776	14	14	"Heart"	"Yes"	0
12	0.812210318364866	14	14	"Heart"	"Yes"	0
13	0.744561887254902	13	14	"Heart"	"Yes"	0
14	0.823657080846446	14	14	"Heart"	"Yes"	0
15	0.808333333333333	11	14	"Heart"	"Yes"	0
16	0.800379476638469	12	14	"Heart"	"Yes"	0
17	0.784304796599879	12	14	"Heart"	"Yes"	0
18	0.771424203042581	14	14	"Heart"	"Yes"	0
19	0.764683534685814	14	14	"Heart"	"Yes"	0
20	0.782540675844806	14	14	"Heart"	"Yes"	0
21	0.761194029850746	13	14	"Heart"	"Yes"	0
22	0.779871323529412	14	14	"Heart"	"Yes"	0
23	0.79582978063716	12	14	"Heart"	"Yes"	0
24	0.80898108046501	11	14	"Heart"	"Yes"	0
25	0.815104166666667	14	14	"Heart"	"Yes"	0
26	0.731770833333333	13	14	"Heart"	"Yes"	0
27	0.79199634814364	14	14	"Heart"	"Yes"	0
28	0.764769230769231	14	14	"Heart"	"Yes"	0
29	0.834798562801009	14	14	"Heart"	"Yes"	0
30	0.782050301964682	13	14	"Heart"	"Yes"	0
1	0.783461538461538	12	15	"Heart"	"Yes"	0
2	0.81304347826087	15	15	"Heart"	"Yes"	0
3	0.771416355721393	13	15	"Heart"	"Yes"	0
4	0.762945869837297	15	15	"Heart"	"Yes"	0
5	0.83563112745098	15	15	"Heart"	"Yes"	0
6	0.752656524730525	14	15	"Heart"	"Yes"	0
7	0.766742424242424	15	15	"Heart"	"Yes"	0
8	0.777714285714286	15	15	"Heart"	"Yes"	0
9	0.800821667681071	14	15	"Heart"	"Yes"	0
10	0.777272727272727	13	15	"Heart"	"Yes"	0
11	0.785377358490566	15	15	"Heart"	"Yes"	0
12	0.78875	15	15	"Heart"	"Yes"	0
13	0.788495238095238	15	15	"Heart"	"Yes"	0
14	0.792612975738315	13	15	"Heart"	"Yes"	0
15	0.803976598940628	15	15	"Heart"	"Yes"	0
16	0.823076923076923	13	15	"Heart"	"Yes"	0
17	0.753951731050968	14	15	"Heart"	"Yes"	0
18	0.828772418058132	14	15	"Heart"	"Yes"	0
19	0.778677360774818	15	15	"Heart"	"Yes"	0
20	0.775888480392157	15	15	"Heart"	"Yes"	0
21	0.80898108046501	14	15	"Heart"	"Yes"	0
22	0.826586475441437	14	15	"Heart"	"Yes"	0
23	0.796019900497512	15	15	"Heart"	"Yes"	0
24	0.800398284313726	15	15	"Heart"	"Yes"	0
25	0.82669429733671	12	15	"Heart"	"Yes"	0
26	0.762515262515262	15	15	"Heart"	"Yes"	0
27	0.758732361785797	15	15	"Heart"	"Yes"	0
28	0.833257020757021	14	15	"Heart"	"Yes"	0
29	0.81284236153378	12	15	"Heart"	"Yes"	0
30	0.767083333333333	15	15	"Heart"	"Yes"	0
1	0.829044117647059	14	16	"Heart"	"Yes"	0
2	0.796751669702489	14	16	"Heart"	"Yes"	0
3	0.78169449598021	15	16	"Heart"	"Yes"	0
4	0.780939054726368	13	16	"Heart"	"Yes"	0
5	0.781067556296914	13	16	"Heart"	"Yes"	0
6	0.76601368159204	12	16	"Heart"	"Yes"	0
7	0.803454391240651	15	16	"Heart"	"Yes"	0
8	0.795238095238095	12	16	"Heart"	"Yes"	0
9	0.767501531862745	15	16	"Heart"	"Yes"	0
10	0.773302237331014	15	16	"Heart"	"Yes"	0
11	0.794207676006593	15	16	"Heart"	"Yes"	0
12	0.821212121212121	13	16	"Heart"	"Yes"	0
13	0.766666666666667	16	16	"Heart"	"Yes"	0
14	0.802966101694915	13	16	"Heart"	"Yes"	0
15	0.798440545808967	14	16	"Heart"	"Yes"	0
16	0.824160447761194	16	16	"Heart"	"Yes"	0
17	0.798487988333717	16	16	"Heart"	"Yes"	0
18	0.792506105006105	14	16	"Heart"	"Yes"	0
19	0.797767614913573	15	16	"Heart"	"Yes"	0
20	0.783380089468496	14	16	"Heart"	"Yes"	0
21	0.804421768707483	14	16	"Heart"	"Yes"	0
22	0.759231177496399	16	16	"Heart"	"Yes"	0
23	0.791997579608199	16	16	"Heart"	"Yes"	0
24	0.767836257309942	14	16	"Heart"	"Yes"	0
25	0.782996747598518	12	16	"Heart"	"Yes"	0
26	0.812692307692308	13	16	"Heart"	"Yes"	0
27	0.80952380952381	14	16	"Heart"	"Yes"	0
28	0.786688112745098	13	16	"Heart"	"Yes"	0
29	0.815219894082431	16	16	"Heart"	"Yes"	0
30	0.823031135531135	16	16	"Heart"	"Yes"	0
1	0.756153846153846	12	17	"Heart"	"Yes"	0
2	0.77775257108288	14	17	"Heart"	"Yes"	0
3	0.781440781440781	15	17	"Heart"	"Yes"	0
4	0.792676400886782	13	17	"Heart"	"Yes"	0
5	0.777428159830161	12	17	"Heart"	"Yes"	0
6	0.78079044117647	13	17	"Heart"	"Yes"	0
7	0.78079044117647	17	17	"Heart"	"Yes"	0
8	0.758652094717668	15	17	"Heart"	"Yes"	0
9	0.778584392014519	16	17	"Heart"	"Yes"	0
10	0.817487330761667	12	17	"Heart"	"Yes"	0
11	0.808691996024769	15	17	"Heart"	"Yes"	0
12	0.791644058600109	16	17	"Heart"	"Yes"	0
13	0.710324754901961	14	17	"Heart"	"Yes"	0
14	0.842105263157895	15	17	"Heart"	"Yes"	0
15	0.807178433077714	16	17	"Heart"	"Yes"	0
16	0.777841737662138	16	17	"Heart"	"Yes"	0
17	0.784952380952381	14	17	"Heart"	"Yes"	0
18	0.790284730913642	14	17	"Heart"	"Yes"	0
19	0.824984539270254	15	17	"Heart"	"Yes"	0
20	0.803586321934946	17	17	"Heart"	"Yes"	0
21	0.767692426943648	16	17	"Heart"	"Yes"	0
22	0.79252421307506	14	17	"Heart"	"Yes"	0
23	0.811190421367718	16	17	"Heart"	"Yes"	0
24	0.80480376281903	16	17	"Heart"	"Yes"	0
25	0.794818413139024	14	17	"Heart"	"Yes"	0
26	0.774175995024876	16	17	"Heart"	"Yes"	0
27	0.799621212121212	17	17	"Heart"	"Yes"	0
28	0.751517911353977	17	17	"Heart"	"Yes"	0
29	0.785384615384615	14	17	"Heart"	"Yes"	0
30	0.791033138401559	14	17	"Heart"	"Yes"	0
1	0.804101089588378	15	18	"Heart"	"Yes"	0
2	0.775793650793651	13	18	"Heart"	"Yes"	0
3	0.772307692307692	13	18	"Heart"	"Yes"	0
4	0.782954545454545	15	18	"Heart"	"Yes"	0
5	0.801200214050914	15	18	"Heart"	"Yes"	0
6	0.76963026122006	14	18	"Heart"	"Yes"	0
7	0.770308453025665	14	18	"Heart"	"Yes"	0
8	0.808761904761905	17	18	"Heart"	"Yes"	0
9	0.79186132284239	15	18	"Heart"	"Yes"	0
10	0.814285714285714	12	18	"Heart"	"Yes"	0
11	0.76608455882353	14	18	"Heart"	"Yes"	0
12	0.82239191550794	18	18	"Heart"	"Yes"	0
13	0.784833063459018	14	18	"Heart"	"Yes"	0
14	0.779948016206712	15	18	"Heart"	"Yes"	0
15	0.7950826152265	15	18	"Heart"	"Yes"	0
16	0.797398052343275	13	18	"Heart"	"Yes"	0
17	0.831602201379738	13	18	"Heart"	"Yes"	0
18	0.778311965811966	14	18	"Heart"	"Yes"	0
19	0.72275641025641	17	18	"Heart"	"Yes"	0
20	0.80207921574828	14	18	"Heart"	"Yes"	0
21	0.796153846153846	15	18	"Heart"	"Yes"	0
22	0.816400030328304	15	18	"Heart"	"Yes"	0
23	0.774810039143449	14	18	"Heart"	"Yes"	0
24	0.737861864599954	13	18	"Heart"	"Yes"	0
25	0.777486513182889	15	18	"Heart"	"Yes"	0
26	0.810346150894159	15	18	"Heart"	"Yes"	0
27	0.799909255898367	16	18	"Heart"	"Yes"	0
28	0.793574481074481	14	18	"Heart"	"Yes"	0
29	0.791543756145526	17	18	"Heart"	"Yes"	0
30	0.755428571428571	16	18	"Heart"	"Yes"	0
1	0.767702535559678	16	19	"Heart"	"Yes"	0
2	0.769321917284611	11	19	"Heart"	"Yes"	0
3	0.79138770541692	15	19	"Heart"	"Yes"	0
4	0.806804803390629	13	19	"Heart"	"Yes"	0
5	0.78967321252559	15	19	"Heart"	"Yes"	0
6	0.756181318681319	16	19	"Heart"	"Yes"	0
7	0.760952380952381	15	19	"Heart"	"Yes"	0
8	0.77054169202678	12	19	"Heart"	"Yes"	0
9	0.779177096370463	13	19	"Heart"	"Yes"	0
10	0.807430387409201	14	19	"Heart"	"Yes"	0
11	0.794129189231614	12	19	"Heart"	"Yes"	0
12	0.782561977127945	11	19	"Heart"	"Yes"	0
13	0.766178266178266	13	19	"Heart"	"Yes"	0
14	0.840239829993928	14	19	"Heart"	"Yes"	0
15	0.76516544117647	15	19	"Heart"	"Yes"	0
16	0.820810564663024	16	19	"Heart"	"Yes"	0
17	0.739179782082324	14	19	"Heart"	"Yes"	0
18	0.801881571665744	18	19	"Heart"	"Yes"	0
19	0.767857142857143	12	19	"Heart"	"Yes"	0
20	0.801538461538462	17	19	"Heart"	"Yes"	0
21	0.756999391357273	13	19	"Heart"	"Yes"	0
22	0.778985507246377	15	19	"Heart"	"Yes"	0
23	0.816874619598296	14	19	"Heart"	"Yes"	0
24	0.783893034825871	14	19	"Heart"	"Yes"	0
25	0.822191697191697	16	19	"Heart"	"Yes"	0
26	0.800398284313726	14	19	"Heart"	"Yes"	0
27	0.793212739641311	16	19	"Heart"	"Yes"	0
28	0.795087064676617	16	19	"Heart"	"Yes"	0
29	0.788461538461538	13	19	"Heart"	"Yes"	0
30	0.770073546136932	14	19	"Heart"	"Yes"	0
1	0.783045977011494	14	20	"Heart"	"Yes"	0
2	0.832560296846011	15	20	"Heart"	"Yes"	0
3	0.792186652197504	14	20	"Heart"	"Yes"	0
4	0.813603164942179	14	20	"Heart"	"Yes"	0
5	0.819216757741348	14	20	"Heart"	"Yes"	0
6	0.795652173913043	12	20	"Heart"	"Yes"	0
7	0.758368837492392	15	20	"Heart"	"Yes"	0
8	0.799832112332112	14	20	"Heart"	"Yes"	0
9	0.815983016149822	14	20	"Heart"	"Yes"	0
10	0.81352380952381	15	20	"Heart"	"Yes"	0
11	0.741383298635207	14	20	"Heart"	"Yes"	0
12	0.817372195234791	14	20	"Heart"	"Yes"	0
13	0.813603164942179	15	20	"Heart"	"Yes"	0
14	0.787493082457111	15	20	"Heart"	"Yes"	0
15	0.781153846153846	17	20	"Heart"	"Yes"	0
16	0.774269411673992	15	20	"Heart"	"Yes"	0
17	0.807680348258706	15	20	"Heart"	"Yes"	0
18	0.759057971014493	13	20	"Heart"	"Yes"	0
19	0.812495203008673	17	20	"Heart"	"Yes"	0
20	0.764190476190476	17	20	"Heart"	"Yes"	0
21	0.831578947368421	17	20	"Heart"	"Yes"	0
22	0.786602471756767	18	20	"Heart"	"Yes"	0
23	0.841083504292987	16	20	"Heart"	"Yes"	0
24	0.770056584760871	17	20	"Heart"	"Yes"	0
25	0.698320217917676	13	20	"Heart"	"Yes"	0
26	0.789863547758285	16	20	"Heart"	"Yes"	0
27	0.766923076923077	16	20	"Heart"	"Yes"	0
28	0.780908456708782	12	20	"Heart"	"Yes"	0
29	0.756190476190476	13	20	"Heart"	"Yes"	0
30	0.73411306042885	15	20	"Heart"	"Yes"	0
1	0.743589743589744	17	21	"Heart"	"Yes"	0
2	0.780335840741585	16	21	"Heart"	"Yes"	0
3	0.790594362745098	16	21	"Heart"	"Yes"	0
4	0.785769980506823	15	21	"Heart"	"Yes"	0
5	0.777173913043478	13	21	"Heart"	"Yes"	0
6	0.785356695869837	15	21	"Heart"	"Yes"	0
7	0.786744639376218	15	21	"Heart"	"Yes"	0
8	0.787279367011564	12	21	"Heart"	"Yes"	0
9	0.791666666666667	16	21	"Heart"	"Yes"	0
10	0.812991530550514	15	21	"Heart"	"Yes"	0
11	0.818685488767456	13	21	"Heart"	"Yes"	0
12	0.820634920634921	16	21	"Heart"	"Yes"	0
13	0.826456956158347	12	21	"Heart"	"Yes"	0
14	0.786611519607843	15	21	"Heart"	"Yes"	0
15	0.803354584092289	13	21	"Heart"	"Yes"	0
16	0.783417999848358	13	21	"Heart"	"Yes"	0
17	0.809426229508197	16	21	"Heart"	"Yes"	0
18	0.810614694931996	15	21	"Heart"	"Yes"	0
19	0.769142857142857	12	21	"Heart"	"Yes"	0
20	0.800363388598683	13	21	"Heart"	"Yes"	0
21	0.803249378109453	13	21	"Heart"	"Yes"	0
22	0.809075816270061	14	21	"Heart"	"Yes"	0
23	0.790517769607843	14	21	"Heart"	"Yes"	0
24	0.741757362355954	14	21	"Heart"	"Yes"	0
25	0.796713329275715	16	21	"Heart"	"Yes"	0
26	0.794612019341469	17	21	"Heart"	"Yes"	0
27	0.826977026309804	13	21	"Heart"	"Yes"	0
28	0.761343012704174	13	21	"Heart"	"Yes"	0
29	0.797798333460745	12	21	"Heart"	"Yes"	0
30	0.845692225365033	15	21	"Heart"	"Yes"	0
1	0.827380952380952	15	22	"Heart"	"Yes"	0
2	0.836672738312083	13	22	"Heart"	"Yes"	0
3	0.810441051081311	15	22	"Heart"	"Yes"	0
